Batting Team,Balling Team,venue,Match Date,Match Time,Over number,score after over,wickets after over,Inning score,Inning Wickets
PBKS,DC,Arun Jaitley Stadium,5/13/2023,14:00:00,11,87,3,167,7
PBKS,DC,Arun Jaitley Stadium,5/13/2023,14:00:00,10,66,3,167,7
PBKS,DC,Arun Jaitley Stadium,5/13/2023,14:00:00,9,61,3,167,7
PBKS,DC,Arun Jaitley Stadium,5/13/2023,14:00:00,8,54,3,167,7
PBKS,DC,Arun Jaitley Stadium,5/13/2023,14:00:00,7,50,3,167,7
PBKS,DC,Arun Jaitley Stadium,5/13/2023,14:00:00,6,46,3,167,7
PBKS,DC,Arun Jaitley Stadium,5/13/2023,14:00:00,5,38,2,167,7
PBKS,DC,Arun Jaitley Stadium,5/13/2023,14:00:00,4,32,1,167,7
PBKS,DC,Arun Jaitley Stadium,5/13/2023,14:00:00,3,23,1,167,7
PBKS,DC,Arun Jaitley Stadium,5/13/2023,14:00:00,2,14,1,167,7
PBKS,DC,Arun Jaitley Stadium,5/13/2023,14:00:00,1,4,0,167,7
RR,RCB,Sawai Mansingh Stadium,5/14/2023,10:00:00,10,59,8,59,10
RR,RCB,Sawai Mansingh Stadium,5/14/2023,10:00:00,9,56,7,59,10
RR,RCB,Sawai Mansingh Stadium,5/14/2023,10:00:00,8,50,7,59,10
RR,RCB,Sawai Mansingh Stadium,5/14/2023,10:00:00,7,31,6,59,10
RR,RCB,Sawai Mansingh Stadium,5/14/2023,10:00:00,6,28,5,59,10
RR,RCB,Sawai Mansingh Stadium,5/14/2023,10:00:00,5,26,4,59,10
RR,RCB,Sawai Mansingh Stadium,5/14/2023,10:00:00,4,19,3,59,10
RR,RCB,Sawai Mansingh Stadium,5/14/2023,10:00:00,3,16,3,59,10
RR,RCB,Sawai Mansingh Stadium,5/14/2023,10:00:00,2,11,3,59,10
RR,RCB,Sawai Mansingh Stadium,5/14/2023,10:00:00,1,5,1,59,10
RCB,RR,Sawai Mansingh Stadium,5/14/2023,10:00:00,20,171,5,171,5
RCB,RR,Sawai Mansingh Stadium,5/14/2023,10:00:00,19,153,5,171,5
RCB,RR,Sawai Mansingh Stadium,5/14/2023,10:00:00,18,143,5,171,5
RCB,RR,Sawai Mansingh Stadium,5/14/2023,10:00:00,17,135,4,171,5
RCB,RR,Sawai Mansingh Stadium,5/14/2023,10:00:00,16,123,4,171,5
RCB,RR,Sawai Mansingh Stadium,5/14/2023,10:00:00,15,120,2,171,5
RCB,RR,Sawai Mansingh Stadium,5/14/2023,10:00:00,14,107,1,171,5
RCB,RR,Sawai Mansingh Stadium,5/14/2023,10:00:00,13,98,1,171,5
RCB,RR,Sawai Mansingh Stadium,5/14/2023,10:00:00,12,86,1,171,5
RCB,RR,Sawai Mansingh Stadium,5/14/2023,10:00:00,11,81,1,171,5
RCB,RR,Sawai Mansingh Stadium,5/14/2023,10:00:00,10,78,1,171,5
RCB,RR,Sawai Mansingh Stadium,5/14/2023,10:00:00,9,71,1,171,5
RCB,RR,Sawai Mansingh Stadium,5/14/2023,10:00:00,8,61,1,171,5
RCB,RR,Sawai Mansingh Stadium,5/14/2023,10:00:00,7,50,1,171,5
RCB,RR,Sawai Mansingh Stadium,5/14/2023,10:00:00,6,42,0,171,5
RCB,RR,Sawai Mansingh Stadium,5/14/2023,10:00:00,5,34,0,171,5
RCB,RR,Sawai Mansingh Stadium,5/14/2023,10:00:00,4,29,0,171,5
RCB,RR,Sawai Mansingh Stadium,5/14/2023,10:00:00,3,17,0,171,5
RCB,RR,Sawai Mansingh Stadium,5/14/2023,10:00:00,2,12,0,171,5
RCB,RR,Sawai Mansingh Stadium,5/14/2023,10:00:00,1,9,0,171,5
KKR,CSK,MA Chidambaram Stadium,5/14/2023,14:00:00,18,141,4,147,4
KKR,CSK,MA Chidambaram Stadium,5/14/2023,14:00:00,17,132,3,147,4
KKR,CSK,MA Chidambaram Stadium,5/14/2023,14:00:00,16,126,3,147,4
KKR,CSK,MA Chidambaram Stadium,5/14/2023,14:00:00,15,117,3,147,4
KKR,CSK,MA Chidambaram Stadium,5/14/2023,14:00:00,14,105,3,147,4
KKR,CSK,MA Chidambaram Stadium,5/14/2023,14:00:00,13,96,3,147,4
KKR,CSK,MA Chidambaram Stadium,5/14/2023,14:00:00,12,84,3,147,4
KKR,CSK,MA Chidambaram Stadium,5/14/2023,14:00:00,11,75,3,147,4
KKR,CSK,MA Chidambaram Stadium,5/14/2023,14:00:00,10,67,3,147,4
KKR,CSK,MA Chidambaram Stadium,5/14/2023,14:00:00,9,62,3,147,4
KKR,CSK,MA Chidambaram Stadium,5/14/2023,14:00:00,8,53,3,147,4
KKR,CSK,MA Chidambaram Stadium,5/14/2023,14:00:00,7,49,3,147,4
KKR,CSK,MA Chidambaram Stadium,5/14/2023,14:00:00,6,46,3,147,4
KKR,CSK,MA Chidambaram Stadium,5/14/2023,14:00:00,5,38,3,147,4
KKR,CSK,MA Chidambaram Stadium,5/14/2023,14:00:00,4,26,2,147,4
KKR,CSK,MA Chidambaram Stadium,5/14/2023,14:00:00,3,22,2,147,4
KKR,CSK,MA Chidambaram Stadium,5/14/2023,14:00:00,2,11,1,147,4
KKR,CSK,MA Chidambaram Stadium,5/14/2023,14:00:00,1,4,1,147,4
CSK,KKR,MA Chidambaram Stadium,5/14/2023,14:00:00,20,144,6,144,6
CSK,KKR,MA Chidambaram Stadium,5/14/2023,14:00:00,19,135,5,144,6
CSK,KKR,MA Chidambaram Stadium,5/14/2023,14:00:00,18,130,5,144,6
CSK,KKR,MA Chidambaram Stadium,5/14/2023,14:00:00,17,115,5,144,6
CSK,KKR,MA Chidambaram Stadium,5/14/2023,14:00:00,16,99,5,144,6
CSK,KKR,MA Chidambaram Stadium,5/14/2023,14:00:00,15,92,5,144,6
CSK,KKR,MA Chidambaram Stadium,5/14/2023,14:00:00,14,87,5,144,6
CSK,KKR,MA Chidambaram Stadium,5/14/2023,14:00:00,13,83,5,144,6
CSK,KKR,MA Chidambaram Stadium,5/14/2023,14:00:00,12,81,5,144,6
CSK,KKR,MA Chidambaram Stadium,5/14/2023,14:00:00,11,72,5,144,6
CSK,KKR,MA Chidambaram Stadium,5/14/2023,14:00:00,10,68,3,144,6
CSK,KKR,MA Chidambaram Stadium,5/14/2023,14:00:00,9,65,2,144,6
CSK,KKR,MA Chidambaram Stadium,5/14/2023,14:00:00,8,61,2,144,6
CSK,KKR,MA Chidambaram Stadium,5/14/2023,14:00:00,7,57,1,144,6
CSK,KKR,MA Chidambaram Stadium,5/14/2023,14:00:00,6,52,1,144,6
CSK,KKR,MA Chidambaram Stadium,5/14/2023,14:00:00,5,48,1,144,6
CSK,KKR,MA Chidambaram Stadium,5/14/2023,14:00:00,4,37,1,144,6
CSK,KKR,MA Chidambaram Stadium,5/14/2023,14:00:00,3,25,0,144,6
CSK,KKR,MA Chidambaram Stadium,5/14/2023,14:00:00,2,17,0,144,6
CSK,KKR,MA Chidambaram Stadium,5/14/2023,14:00:00,1,9,0,144,6
SRH,GT,Narendra Modi Stadium,5/15/2023,14:00:00,20,154,9,154,9
SRH,GT,Narendra Modi Stadium,5/15/2023,14:00:00,19,147,9,154,9
SRH,GT,Narendra Modi Stadium,5/15/2023,14:00:00,18,136,8,154,9
SRH,GT,Narendra Modi Stadium,5/15/2023,14:00:00,17,127,8,154,9
SRH,GT,Narendra Modi Stadium,5/15/2023,14:00:00,16,123,7,154,9
SRH,GT,Narendra Modi Stadium,5/15/2023,14:00:00,15,111,7,154,9
SRH,GT,Narendra Modi Stadium,5/15/2023,14:00:00,14,104,7,154,9
SRH,GT,Narendra Modi Stadium,5/15/2023,14:00:00,13,97,7,154,9
SRH,GT,Narendra Modi Stadium,5/15/2023,14:00:00,12,84,7,154,9
SRH,GT,Narendra Modi Stadium,5/15/2023,14:00:00,11,80,7,154,9
SRH,GT,Narendra Modi Stadium,5/15/2023,14:00:00,10,66,7,154,9
SRH,GT,Narendra Modi Stadium,5/15/2023,14:00:00,9,59,7,154,9
SRH,GT,Narendra Modi Stadium,5/15/2023,14:00:00,8,54,6,154,9
SRH,GT,Narendra Modi Stadium,5/15/2023,14:00:00,7,50,6,154,9
SRH,GT,Narendra Modi Stadium,5/15/2023,14:00:00,6,45,4,154,9
SRH,GT,Narendra Modi Stadium,5/15/2023,14:00:00,5,35,4,154,9
SRH,GT,Narendra Modi Stadium,5/15/2023,14:00:00,4,29,3,154,9
SRH,GT,Narendra Modi Stadium,5/15/2023,14:00:00,3,17,3,154,9
SRH,GT,Narendra Modi Stadium,5/15/2023,14:00:00,2,12,2,154,9
SRH,GT,Narendra Modi Stadium,5/15/2023,14:00:00,1,6,1,154,9
GT,SRH,Narendra Modi Stadium,5/15/2023,14:00:00,20,188,9,188,9
GT,SRH,Narendra Modi Stadium,5/15/2023,14:00:00,19,186,5,188,9
GT,SRH,Narendra Modi Stadium,5/15/2023,14:00:00,18,178,5,188,9
GT,SRH,Narendra Modi Stadium,5/15/2023,14:00:00,17,171,4,188,9
GT,SRH,Narendra Modi Stadium,5/15/2023,14:00:00,16,163,3,188,9
GT,SRH,Narendra Modi Stadium,5/15/2023,14:00:00,15,154,2,188,9
GT,SRH,Narendra Modi Stadium,5/15/2023,14:00:00,14,147,1,188,9
GT,SRH,Narendra Modi Stadium,5/15/2023,14:00:00,13,139,1,188,9
GT,SRH,Narendra Modi Stadium,5/15/2023,14:00:00,12,131,1,188,9
GT,SRH,Narendra Modi Stadium,5/15/2023,14:00:00,11,118,1,188,9
GT,SRH,Narendra Modi Stadium,5/15/2023,14:00:00,10,103,1,188,9
GT,SRH,Narendra Modi Stadium,5/15/2023,14:00:00,9,95,1,188,9
GT,SRH,Narendra Modi Stadium,5/15/2023,14:00:00,8,89,1,188,9
GT,SRH,Narendra Modi Stadium,5/15/2023,14:00:00,7,78,1,188,9
GT,SRH,Narendra Modi Stadium,5/15/2023,14:00:00,6,65,1,188,9
GT,SRH,Narendra Modi Stadium,5/15/2023,14:00:00,5,55,1,188,9
GT,SRH,Narendra Modi Stadium,5/15/2023,14:00:00,4,50,1,188,9
GT,SRH,Narendra Modi Stadium,5/15/2023,14:00:00,3,32,1,188,9
GT,SRH,Narendra Modi Stadium,5/15/2023,14:00:00,2,17,1,188,9
GT,SRH,Narendra Modi Stadium,5/15/2023,14:00:00,1,5,1,188,9
MI,LSG,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5/16/2023,14:00:00,20,172,5,172,5
MI,LSG,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5/16/2023,14:00:00,19,167,5,172,5
MI,LSG,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5/16/2023,14:00:00,18,148,5,172,5
MI,LSG,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5/16/2023,14:00:00,17,139,4,172,5
MI,LSG,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5/16/2023,14:00:00,16,131,3,172,5
MI,LSG,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5/16/2023,14:00:00,15,125,3,172,5
MI,LSG,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5/16/2023,14:00:00,14,115,2,172,5
MI,LSG,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5/16/2023,14:00:00,13,107,2,172,5
MI,LSG,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5/16/2023,14:00:00,12,106,2,172,5
MI,LSG,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5/16/2023,14:00:00,11,103,1,172,5
MI,LSG,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5/16/2023,14:00:00,10,92,1,172,5
MI,LSG,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5/16/2023,14:00:00,9,82,0,172,5
MI,LSG,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5/16/2023,14:00:00,8,74,0,172,5
MI,LSG,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5/16/2023,14:00:00,7,69,0,172,5
MI,LSG,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5/16/2023,14:00:00,6,58,0,172,5
MI,LSG,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5/16/2023,14:00:00,5,47,0,172,5
MI,LSG,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5/16/2023,14:00:00,4,38,0,172,5
MI,LSG,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5/16/2023,14:00:00,3,27,0,172,5
MI,LSG,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5/16/2023,14:00:00,2,20,0,172,5
MI,LSG,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5/16/2023,14:00:00,1,7,0,172,5
LSG,MI,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5/16/2023,14:00:00,20,177,3,177,3
LSG,MI,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5/16/2023,14:00:00,19,162,3,177,3
LSG,MI,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5/16/2023,14:00:00,18,147,3,177,3
LSG,MI,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5/16/2023,14:00:00,17,123,3,177,3
LSG,MI,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5/16/2023,14:00:00,16,117,3,177,3
LSG,MI,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5/16/2023,14:00:00,15,108,3,177,3
LSG,MI,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5/16/2023,14:00:00,14,100,3,177,3
LSG,MI,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5/16/2023,14:00:00,13,95,3,177,3
LSG,MI,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5/16/2023,14:00:00,12,86,3,177,3
LSG,MI,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5/16/2023,14:00:00,11,78,3,177,3
LSG,MI,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5/16/2023,14:00:00,10,68,3,177,3
LSG,MI,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5/16/2023,14:00:00,9,63,3,177,3
LSG,MI,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5/16/2023,14:00:00,8,50,3,177,3
LSG,MI,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5/16/2023,14:00:00,7,38,3,177,3
LSG,MI,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5/16/2023,14:00:00,6,35,2,177,3
LSG,MI,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5/16/2023,14:00:00,5,32,2,177,3
LSG,MI,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5/16/2023,14:00:00,4,23,2,177,3
LSG,MI,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5/16/2023,14:00:00,3,17,2,177,3
LSG,MI,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5/16/2023,14:00:00,2,12,0,177,3
LSG,MI,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,5/16/2023,14:00:00,1,3,0,177,3
PBKS,DC,Himachal Pradesh Cricket Association Stadium,5/17/2023,14:00:00,20,198,8,198,8
PBKS,DC,Himachal Pradesh Cricket Association Stadium,5/17/2023,14:00:00,19,181,7,198,8
PBKS,DC,Himachal Pradesh Cricket Association Stadium,5/17/2023,14:00:00,18,176,5,198,8
PBKS,DC,Himachal Pradesh Cricket Association Stadium,5/17/2023,14:00:00,17,155,5,198,8
PBKS,DC,Himachal Pradesh Cricket Association Stadium,5/17/2023,14:00:00,16,135,4,198,8
PBKS,DC,Himachal Pradesh Cricket Association Stadium,5/17/2023,14:00:00,15,128,2,198,8
PBKS,DC,Himachal Pradesh Cricket Association Stadium,5/17/2023,14:00:00,14,117,2,198,8
PBKS,DC,Himachal Pradesh Cricket Association Stadium,5/17/2023,14:00:00,13,112,2,198,8
PBKS,DC,Himachal Pradesh Cricket Association Stadium,5/17/2023,14:00:00,12,100,2,198,8
PBKS,DC,Himachal Pradesh Cricket Association Stadium,5/17/2023,14:00:00,11,85,2,198,8
PBKS,DC,Himachal Pradesh Cricket Association Stadium,5/17/2023,14:00:00,10,75,2,198,8
PBKS,DC,Himachal Pradesh Cricket Association Stadium,5/17/2023,14:00:00,9,63,2,198,8
PBKS,DC,Himachal Pradesh Cricket Association Stadium,5/17/2023,14:00:00,8,55,2,198,8
PBKS,DC,Himachal Pradesh Cricket Association Stadium,5/17/2023,14:00:00,7,51,2,198,8
PBKS,DC,Himachal Pradesh Cricket Association Stadium,5/17/2023,14:00:00,6,47,1,198,8
PBKS,DC,Himachal Pradesh Cricket Association Stadium,5/17/2023,14:00:00,5,36,1,198,8
PBKS,DC,Himachal Pradesh Cricket Association Stadium,5/17/2023,14:00:00,4,23,1,198,8
PBKS,DC,Himachal Pradesh Cricket Association Stadium,5/17/2023,14:00:00,3,10,1,198,8
PBKS,DC,Himachal Pradesh Cricket Association Stadium,5/17/2023,14:00:00,2,7,1,198,8
PBKS,DC,Himachal Pradesh Cricket Association Stadium,5/17/2023,14:00:00,1,0,0,198,8
DC,PBKS,Himachal Pradesh Cricket Association Stadium,5/17/2023,14:00:00,20,213,2,213,2
DC,PBKS,Himachal Pradesh Cricket Association Stadium,5/17/2023,14:00:00,19,190,2,213,2
DC,PBKS,Himachal Pradesh Cricket Association Stadium,5/17/2023,14:00:00,18,172,2,213,2
DC,PBKS,Himachal Pradesh Cricket Association Stadium,5/17/2023,14:00:00,17,162,2,213,2
DC,PBKS,Himachal Pradesh Cricket Association Stadium,5/17/2023,14:00:00,16,154,2,213,2
DC,PBKS,Himachal Pradesh Cricket Association Stadium,5/17/2023,14:00:00,15,148,2,213,2
DC,PBKS,Himachal Pradesh Cricket Association Stadium,5/17/2023,14:00:00,14,138,1,213,2
DC,PBKS,Himachal Pradesh Cricket Association Stadium,5/17/2023,14:00:00,13,125,1,213,2
DC,PBKS,Himachal Pradesh Cricket Association Stadium,5/17/2023,14:00:00,12,108,1,213,2
DC,PBKS,Himachal Pradesh Cricket Association Stadium,5/17/2023,14:00:00,11,103,1,213,2
DC,PBKS,Himachal Pradesh Cricket Association Stadium,5/17/2023,14:00:00,10,93,0,213,2
DC,PBKS,Himachal Pradesh Cricket Association Stadium,5/17/2023,14:00:00,9,83,0,213,2
DC,PBKS,Himachal Pradesh Cricket Association Stadium,5/17/2023,14:00:00,8,76,0,213,2
DC,PBKS,Himachal Pradesh Cricket Association Stadium,5/17/2023,14:00:00,7,71,0,213,2
DC,PBKS,Himachal Pradesh Cricket Association Stadium,5/17/2023,14:00:00,6,61,0,213,2
DC,PBKS,Himachal Pradesh Cricket Association Stadium,5/17/2023,14:00:00,5,51,0,213,2
DC,PBKS,Himachal Pradesh Cricket Association Stadium,5/17/2023,14:00:00,4,35,0,213,2
DC,PBKS,Himachal Pradesh Cricket Association Stadium,5/17/2023,14:00:00,3,18,0,213,2
DC,PBKS,Himachal Pradesh Cricket Association Stadium,5/17/2023,14:00:00,2,6,0,213,2
DC,PBKS,Himachal Pradesh Cricket Association Stadium,5/17/2023,14:00:00,1,4,0,213,2
RCB,SRH,Rajiv Gandhi International Stadium,5/18/2023,14:00:00,19,184,2,187,2
RCB,SRH,Rajiv Gandhi International Stadium,5/18/2023,14:00:00,18,172,1,187,2
RCB,SRH,Rajiv Gandhi International Stadium,5/18/2023,14:00:00,17,164,0,187,2
RCB,SRH,Rajiv Gandhi International Stadium,5/18/2023,14:00:00,16,154,0,187,2
RCB,SRH,Rajiv Gandhi International Stadium,5/18/2023,14:00:00,15,150,0,187,2
RCB,SRH,Rajiv Gandhi International Stadium,5/18/2023,14:00:00,14,132,0,187,2
RCB,SRH,Rajiv Gandhi International Stadium,5/18/2023,14:00:00,13,117,0,187,2
RCB,SRH,Rajiv Gandhi International Stadium,5/18/2023,14:00:00,12,108,0,187,2
RCB,SRH,Rajiv Gandhi International Stadium,5/18/2023,14:00:00,11,98,0,187,2
RCB,SRH,Rajiv Gandhi International Stadium,5/18/2023,14:00:00,10,95,0,187,2
RCB,SRH,Rajiv Gandhi International Stadium,5/18/2023,14:00:00,9,90,0,187,2
RCB,SRH,Rajiv Gandhi International Stadium,5/18/2023,14:00:00,8,79,0,187,2
RCB,SRH,Rajiv Gandhi International Stadium,5/18/2023,14:00:00,7,72,0,187,2
RCB,SRH,Rajiv Gandhi International Stadium,5/18/2023,14:00:00,6,64,0,187,2
RCB,SRH,Rajiv Gandhi International Stadium,5/18/2023,14:00:00,5,59,0,187,2
RCB,SRH,Rajiv Gandhi International Stadium,5/18/2023,14:00:00,4,45,0,187,2
RCB,SRH,Rajiv Gandhi International Stadium,5/18/2023,14:00:00,3,27,0,187,2
RCB,SRH,Rajiv Gandhi International Stadium,5/18/2023,14:00:00,2,20,0,187,2
RCB,SRH,Rajiv Gandhi International Stadium,5/18/2023,14:00:00,1,8,0,187,2
SRH,RCB,Rajiv Gandhi International Stadium,5/18/2023,14:00:00,20,186,5,186,5
SRH,RCB,Rajiv Gandhi International Stadium,5/18/2023,14:00:00,19,182,4,186,5
SRH,RCB,Rajiv Gandhi International Stadium,5/18/2023,14:00:00,18,167,3,186,5
SRH,RCB,Rajiv Gandhi International Stadium,5/18/2023,14:00:00,17,160,3,186,5
SRH,RCB,Rajiv Gandhi International Stadium,5/18/2023,14:00:00,16,141,3,186,5
SRH,RCB,Rajiv Gandhi International Stadium,5/18/2023,14:00:00,15,133,3,186,5
SRH,RCB,Rajiv Gandhi International Stadium,5/18/2023,14:00:00,14,112,3,186,5
SRH,RCB,Rajiv Gandhi International Stadium,5/18/2023,14:00:00,13,104,3,186,5
SRH,RCB,Rajiv Gandhi International Stadium,5/18/2023,14:00:00,12,101,2,186,5
SRH,RCB,Rajiv Gandhi International Stadium,5/18/2023,14:00:00,11,94,2,186,5
SRH,RCB,Rajiv Gandhi International Stadium,5/18/2023,14:00:00,10,81,2,186,5
SRH,RCB,Rajiv Gandhi International Stadium,5/18/2023,14:00:00,9,76,2,186,5
SRH,RCB,Rajiv Gandhi International Stadium,5/18/2023,14:00:00,8,65,2,186,5
SRH,RCB,Rajiv Gandhi International Stadium,5/18/2023,14:00:00,7,56,2,186,5
SRH,RCB,Rajiv Gandhi International Stadium,5/18/2023,14:00:00,6,49,2,186,5
SRH,RCB,Rajiv Gandhi International Stadium,5/18/2023,14:00:00,5,33,2,186,5
SRH,RCB,Rajiv Gandhi International Stadium,5/18/2023,14:00:00,4,27,0,186,5
SRH,RCB,Rajiv Gandhi International Stadium,5/18/2023,14:00:00,3,11,0,186,5
SRH,RCB,Rajiv Gandhi International Stadium,5/18/2023,14:00:00,2,7,0,186,5
SRH,RCB,Rajiv Gandhi International Stadium,5/18/2023,14:00:00,1,2,0,186,5
RR,PBKS,Himachal Pradesh Cricket Association Stadium,5/19/2023,14:00:00,19,179,6,189,6
RR,PBKS,Himachal Pradesh Cricket Association Stadium,5/19/2023,14:00:00,18,169,5,189,6
RR,PBKS,Himachal Pradesh Cricket Association Stadium,5/19/2023,14:00:00,17,155,4,189,6
RR,PBKS,Himachal Pradesh Cricket Association Stadium,5/19/2023,14:00:00,16,149,4,189,6
RR,PBKS,Himachal Pradesh Cricket Association Stadium,5/19/2023,14:00:00,15,141,4,189,6
RR,PBKS,Himachal Pradesh Cricket Association Stadium,5/19/2023,14:00:00,14,134,3,189,6
RR,PBKS,Himachal Pradesh Cricket Association Stadium,5/19/2023,14:00:00,13,116,3,189,6
RR,PBKS,Himachal Pradesh Cricket Association Stadium,5/19/2023,14:00:00,12,103,3,189,6
RR,PBKS,Himachal Pradesh Cricket Association Stadium,5/19/2023,14:00:00,11,91,3,189,6
RR,PBKS,Himachal Pradesh Cricket Association Stadium,5/19/2023,14:00:00,10,86,2,189,6
RR,PBKS,Himachal Pradesh Cricket Association Stadium,5/19/2023,14:00:00,9,76,1,189,6
RR,PBKS,Himachal Pradesh Cricket Association Stadium,5/19/2023,14:00:00,8,67,1,189,6
RR,PBKS,Himachal Pradesh Cricket Association Stadium,5/19/2023,14:00:00,7,61,1,189,6
RR,PBKS,Himachal Pradesh Cricket Association Stadium,5/19/2023,14:00:00,6,57,1,189,6
RR,PBKS,Himachal Pradesh Cricket Association Stadium,5/19/2023,14:00:00,5,46,1,189,6
RR,PBKS,Himachal Pradesh Cricket Association Stadium,5/19/2023,14:00:00,4,38,1,189,6
RR,PBKS,Himachal Pradesh Cricket Association Stadium,5/19/2023,14:00:00,3,27,1,189,6
RR,PBKS,Himachal Pradesh Cricket Association Stadium,5/19/2023,14:00:00,2,16,1,189,6
RR,PBKS,Himachal Pradesh Cricket Association Stadium,5/19/2023,14:00:00,1,12,0,189,6
PBKS,RR,Himachal Pradesh Cricket Association Stadium,5/19/2023,14:00:00,20,187,5,187,5
PBKS,RR,Himachal Pradesh Cricket Association Stadium,5/19/2023,14:00:00,19,169,5,187,5
PBKS,RR,Himachal Pradesh Cricket Association Stadium,5/19/2023,14:00:00,18,141,5,187,5
PBKS,RR,Himachal Pradesh Cricket Association Stadium,5/19/2023,14:00:00,17,133,5,187,5
PBKS,RR,Himachal Pradesh Cricket Association Stadium,5/19/2023,14:00:00,16,125,5,187,5
PBKS,RR,Himachal Pradesh Cricket Association Stadium,5/19/2023,14:00:00,15,117,5,187,5
PBKS,RR,Himachal Pradesh Cricket Association Stadium,5/19/2023,14:00:00,14,115,5,187,5
PBKS,RR,Himachal Pradesh Cricket Association Stadium,5/19/2023,14:00:00,13,100,4,187,5
PBKS,RR,Himachal Pradesh Cricket Association Stadium,5/19/2023,14:00:00,12,94,4,187,5
PBKS,RR,Himachal Pradesh Cricket Association Stadium,5/19/2023,14:00:00,11,85,4,187,5
PBKS,RR,Himachal Pradesh Cricket Association Stadium,5/19/2023,14:00:00,10,78,4,187,5
PBKS,RR,Himachal Pradesh Cricket Association Stadium,5/19/2023,14:00:00,9,62,4,187,5
PBKS,RR,Himachal Pradesh Cricket Association Stadium,5/19/2023,14:00:00,8,59,4,187,5
PBKS,RR,Himachal Pradesh Cricket Association Stadium,5/19/2023,14:00:00,7,53,4,187,5
PBKS,RR,Himachal Pradesh Cricket Association Stadium,5/19/2023,14:00:00,6,48,3,187,5
PBKS,RR,Himachal Pradesh Cricket Association Stadium,5/19/2023,14:00:00,5,45,2,187,5
PBKS,RR,Himachal Pradesh Cricket Association Stadium,5/19/2023,14:00:00,4,42,2,187,5
PBKS,RR,Himachal Pradesh Cricket Association Stadium,5/19/2023,14:00:00,3,30,1,187,5
PBKS,RR,Himachal Pradesh Cricket Association Stadium,5/19/2023,14:00:00,2,18,1,187,5
PBKS,RR,Himachal Pradesh Cricket Association Stadium,5/19/2023,14:00:00,1,2,1,187,5
DC,CSK,Arun Jaitley Stadium,5/20/2023,10:00:00,20,146,9,146,9
DC,CSK,Arun Jaitley Stadium,5/20/2023,10:00:00,19,146,7,146,9
DC,CSK,Arun Jaitley Stadium,5/20/2023,10:00:00,18,143,6,146,9
DC,CSK,Arun Jaitley Stadium,5/20/2023,10:00:00,17,137,6,146,9
DC,CSK,Arun Jaitley Stadium,5/20/2023,10:00:00,16,131,5,146,9
